CAMPUS NO,COURSE CODE,COURSE NAME,CRD HRS,STUDY CODE,STUDY DESC,ACTIVITY CODE,ACTIVITY DESC,SECTION,DEPT NO,DEPT NAME,CLASS TIMES
1,170115110,ADVANCED COMMUNITY AND HEALTH PROMOTION,0.5,1,Bachelor,1,Lecture,2,1,Nursing Department,Tuesday
1,170115120,ADVANCED MATERNITY HEALTH NURSING,2,1,Bachelor,1,Lecture,1,1,Nursing Department,Wednesday
1,170115120,ADVANCED MATERNITY HEALTH NURSING,2,1,Bachelor,1,Lecture,2,1,Nursing Department,Thursday
1,170115120,ADVANCED MATERNITY HEALTH NURSING,2,1,Bachelor,1,Lecture,3,1,Nursing Department,Friday
1,170115140,ADVANCED PSYCHIATRIC AND MENTAL HEALTH NURSING,0.5,1,Bachelor,1,Lecture,1,1,Nursing Department,Saturday
1,170115140,ADVANCED PSYCHIATRIC AND MENTAL HEALTH NURSING,0.5,1,Bachelor,1,Lecture,2,1,Nursing Department,Sunday
1,170115140,ADVANCED PSYCHIATRIC AND MENTAL HEALTH NURSING,0.5,1,Bachelor,1,Lecture,4,1,Nursing Department,Monday
1,170115150,"CRITICAL, EMERGENCY, AND TRAUMA NURSING",1.5,1,Bachelor,1,Lecture,1,1,Nursing Department,Tuesday
1,170115150,"CRITICAL, EMERGENCY, AND TRAUMA NURSING",1.5,1,Bachelor,1,Lecture,2,1,Nursing Department,Wednesday
1,170115150,"CRITICAL, EMERGENCY, AND TRAUMA NURSING",1.5,1,Bachelor,1,Lecture,3,1,Nursing Department,Thursday
1,170115700,ADULT MEDICAL SURGICAL NURSING,5,1,Bachelor,1,Lecture,1,1,Nursing Department,Friday
1,170115700,ADULT MEDICAL SURGICAL NURSING,5,1,Bachelor,1,Lecture,2,1,Nursing Department,Saturday
1,170115800,CLINICAL PHARMACOLOGY FOR NURSING,0.5,1,Bachelor,1,Lecture,1,1,Nursing Department,Sunday
1,170115900,ADVANCED PEDIATRIC HEALTH NURSING,2,1,Bachelor,1,Lecture,1,1,Nursing Department,Monday
1,170115900,ADVANCED PEDIATRIC HEALTH NURSING,2,1,Bachelor,1,Lecture,2,1,Nursing Department,Tuesday
1,170115900,ADVANCED PEDIATRIC HEALTH NURSING,2,1,Bachelor,1,Lecture,3,1,Nursing Department,Wednesday
1,190111020,INTRODUCTION TO ANATOMY AND PHYSIOLOGY,3,1,Bachelor,1,Lecture,1,1,Sport Sciences Department,Thursday
1,190111060,INTRODUCTION TO SPORT SCIENCE,3,1,Bachelor,1,Lecture,1,1,Sport Sciences Department,Friday
1,190111090,SPORT FIRST AID,2,1,Bachelor,1,Lecture,1,1,Sport Sciences Department,Saturday
1,190111100,ATHLETICS I,3,1,Bachelor,2,Lab,1,1,Sport Sciences Department,Sunday
1,190111300,PHYSICAL FITNESS,3,1,Bachelor,1,Lecture,1,1,Sport Sciences Department,Monday
1,190111330,EXERCISE 1,2,1,Bachelor,2,Lab,1,1,Sport Sciences Department,Tuesday
1,190112030,HANDBALL,3,1,Bachelor,1,Lecture,1,1,Sport Sciences Department,Wednesday
1,190112030,HANDBALL,3,1,Bachelor,1,Lecture,2,1,Sport Sciences Department,Thursday
1,190112040,GYMNASTICS,3,1,Bachelor,1,Lecture,1,1,Sport Sciences Department,Friday
1,190112040,GYMNASTICS,3,1,Bachelor,1,Lecture,2,1,Sport Sciences Department,Saturday
1,190112060,PHYSIOLOGY OF SPORT AND EXERCISE,3,1,Bachelor,1,Lecture,1,1,Sport Sciences Department,Sunday
1,190112101,ORGANIZATION AND MANAGEMENT IN PHYSICAL EDUCATION,3,1,Bachelor,1,Lecture,1,1,Sport Sciences Department,Monday
1,190112430,VOLLEYBALL 2,3,1,Bachelor,2,Lab,2,1,Sport Sciences Department,Tuesday
1,190112910,HANDBALL 2,3,1,Bachelor,2,Lab,2,1,Sport Sciences Department,Wednesday
1,190113020,SWIMMING,3,1,Bachelor,1,Lecture,1,1,Sport Sciences Department,Thursday
1,190113020,SWIMMING,3,1,Bachelor,1,Lecture,2,1,Sport Sciences Department,Friday
1,190113030,SPORTS INJURIES AND METHODS OF PREVENTION,3,1,Bachelor,1,Lecture,1,1,Sport Sciences Department,Saturday
1,190113070,SPORTS SOCIOLOGY,3,1,Bachelor,1,Lecture,1,1,Sport Sciences Department,Sunday
1,190113080,FOOTBALL/GIRLS,2,1,Bachelor,1,Lecture,1,1,Sport Sciences Department,Monday
1,190113260,SPORTS INJURIES,3,1,Bachelor,1,Lecture,1,1,Sport Sciences Department,Tuesday
1,190113310,PRACTICAL TEACHING 1,2,1,Bachelor,2,Lab,1,1,Sport Sciences Department,Wednesday
1,190113310,PRACTICAL TEACHING 1,2,1,Bachelor,2,Lab,2,1,Sport Sciences Department,Thursday
1,190113310,PRACTICAL TEACHING 1,2,1,Bachelor,2,Lab,3,1,Sport Sciences Department,Friday
1,190113310,PRACTICAL TEACHING 1,2,1,Bachelor,2,Lab,4,1,Sport Sciences Department,Saturday
1,190113720,METHODS AND STYLES IN PHYSICAL EDUCATION,3,1,Bachelor,1,Lecture,1,1,Sport Sciences Department,Sunday
1,190113820,ATHLETICS 2,3,1,Bachelor,2,Lab,1,1,Sport Sciences Department,Monday
1,190114010,BIOMECHANICS OF PHYSICAL ACTIVITY AND SPORT,3,1,Bachelor,1,Lecture,1,1,Sport Sciences Department,Tuesday
1,190114080,FOOTBALL (ADVANCED LEVEL),2,1,Bachelor,1,Lecture,1,1,Sport Sciences Department,Wednesday
1,190114270,KINESIOLOGY AND MECHANICS,3,1,Bachelor,1,Lecture,1,1,Sport Sciences Department,Thursday
1,190114350,BASKETBALL II,3,1,Bachelor,2,Lab,1,1,Sport Sciences Department,Friday
1,190114440,SWIMMING 2,3,1,Bachelor,2,Lab,1,1,Sport Sciences Department,Saturday
1,190114480,ATHLETICS 3,2,1,Bachelor,2,Lab,2,1,Sport Sciences Department,Sunday
1,190114530,SCIENCE OF ATHLETIC TRAINING,3,1,Bachelor,1,Lecture,2,1,Sport Sciences Department,Monday
1,190114730,MEASUREMENT AND EVALUATION IN PHYSICAL EDUCATION,3,1,Bachelor,1,Lecture,1,1,Sport Sciences Department,Tuesday
1,190114830,PRACTICAL TEACHING 2,2,1,Bachelor,2,Lab,1,1,Sport Sciences Department,Wednesday
1,190114830,PRACTICAL TEACHING 2,2,1,Bachelor,2,Lab,2,1,Sport Sciences Department,Thursday
1,190114830,PRACTICAL TEACHING 2,2,1,Bachelor,2,Lab,3,1,Sport Sciences Department,Friday
1,190114830,PRACTICAL TEACHING 2,2,1,Bachelor,2,Lab,5,1,Sport Sciences Department,Saturday
1,190114830,PRACTICAL TEACHING 2,2,1,Bachelor,2,Lab,6,1,Sport Sciences Department,Sunday
1,190114880,SMALL GAMES,2,1,Bachelor,1,Lecture,1,1,Sport Sciences Department,Monday
1,190114880,SMALL GAMES,2,1,Bachelor,1,Lecture,2,1,Sport Sciences Department,Tuesday
1,190114950,FOOTBALL 3 (SOCCER),2,1,Bachelor,1,Lecture,1,1,Sport Sciences Department,Wednesday
1,190114990,PRAXIS OF P.E CURRICULUM AND TEACHING METHODS,3,1,Bachelor,1,Lecture,1,1,Sport Sciences Department,Thursday
1,200211030,MEDICAL TERMINOLOGY,2,1,Bachelor,1,Lecture,2,8,Anatomy Department,Friday
1,200211030,MEDICAL TERMINOLOGY,2,1,Bachelor,1,Lecture,3,8,Anatomy Department,Saturday
1,200211030,MEDICAL TERMINOLOGY,2,1,Bachelor,1,Lecture,4,8,Anatomy Department,Sunday
1,200211030,MEDICAL TERMINOLOGY,2,1,Bachelor,1,Lecture,5,8,Anatomy Department,Monday
1,200213110,DIGESTIVE SYSTEM,6,1,Bachelor,1,Lecture,1,2,Medicine Department,Tuesday
1,200213110,DIGESTIVE SYSTEM,6,1,Bachelor,1,Lecture,2,2,Medicine Department,Wednesday
1,200213110,DIGESTIVE SYSTEM,6,1,Bachelor,1,Lecture,3,2,Medicine Department,Thursday
1,200213110,DIGESTIVE SYSTEM,6,1,Bachelor,1,Lecture,4,2,Medicine Department,Friday
1,200213110,DIGESTIVE SYSTEM,6,1,Bachelor,2,Lab,1,2,Medicine Department,Saturday
1,200213110,DIGESTIVE SYSTEM,6,1,Bachelor,2,Lab,2,2,Medicine Department,Sunday
1,200213110,DIGESTIVE SYSTEM,6,1,Bachelor,2,Lab,3,2,Medicine Department,Monday
1,200213110,DIGESTIVE SYSTEM,6,1,Bachelor,2,Lab,4,2,Medicine Department,Tuesday
1,200213110,DIGESTIVE SYSTEM,6,1,Bachelor,2,Lab,5,2,Medicine Department,Wednesday
1,200213110,DIGESTIVE SYSTEM,6,1,Bachelor,2,Lab,6,2,Medicine Department,Thursday
1,200213110,DIGESTIVE SYSTEM,6,1,Bachelor,2,Lab,7,2,Medicine Department,Friday
1,200213110,DIGESTIVE SYSTEM,6,1,Bachelor,2,Lab,8,2,Medicine Department,Saturday
1,200222110,GENERAL BIOCHEMISTRY,3,1,Bachelor,1,Lecture,1,6,Biochemistry Department,Sunday
1,200222110,GENERAL BIOCHEMISTRY,3,1,Bachelor,1,Lecture,2,6,Biochemistry Department,Monday
1,200222110,GENERAL BIOCHEMISTRY,3,1,Bachelor,1,Lecture,3,6,Biochemistry Department,Tuesday
1,200222110,GENERAL BIOCHEMISTRY,3,1,Bachelor,1,Lecture,5,6,Biochemistry Department,Wednesday
1,200222120,GENERAL BIOCHEMISTRY LAB,1,1,Bachelor,2,Lab,8,6,Biochemistry Department,Thursday
1,200222120,GENERAL BIOCHEMISTRY LAB,1,1,Bachelor,2,Lab,9,6,Biochemistry Department,Friday
1,200222120,GENERAL BIOCHEMISTRY LAB,1,1,Bachelor,2,Lab,10,6,Biochemistry Department,Saturday
1,200222120,GENERAL BIOCHEMISTRY LAB,1,1,Bachelor,2,Lab,11,6,Biochemistry Department,Sunday
1,200222120,GENERAL BIOCHEMISTRY LAB,1,1,Bachelor,2,Lab,12,6,Biochemistry Department,Monday
1,200222120,GENERAL BIOCHEMISTRY LAB,1,1,Bachelor,2,Lab,13,6,Biochemistry Department,Tuesday
1,200232120,GENERAL MICROBIOLOGY,3,1,Bachelor,1,Lecture,1,5,Microbiology Department,Wednesday
1,200232120,GENERAL MICROBIOLOGY,3,1,Bachelor,1,Lecture,2,5,Microbiology Department,Thursday
1,200232120,GENERAL MICROBIOLOGY,3,1,Bachelor,1,Lecture,3,5,Microbiology Department,Friday
1,200232130,GENERAL MICROBIOLOGY LAB,1,1,Bachelor,2,Lab,1,5,Microbiology Department,Saturday
1,200232130,GENERAL MICROBIOLOGY LAB,1,1,Bachelor,2,Lab,2,5,Microbiology Department,Sunday
1,200232130,GENERAL MICROBIOLOGY LAB,1,1,Bachelor,2,Lab,3,5,Microbiology Department,Monday
1,200232130,GENERAL MICROBIOLOGY LAB,1,1,Bachelor,2,Lab,4,5,Microbiology Department,Tuesday
1,200232130,GENERAL MICROBIOLOGY LAB,1,1,Bachelor,2,Lab,5,5,Microbiology Department,Wednesday
1,200232130,GENERAL MICROBIOLOGY LAB,1,1,Bachelor,2,Lab,6,5,Microbiology Department,Thursday
1,200242110,GENERAL PATHOLOGY,2,1,Bachelor,1,Lecture,1,4,Pathology and Histology Department,Friday
1,200242110,GENERAL PATHOLOGY,2,1,Bachelor,1,Lecture,2,4,Pathology and Histology Department,Saturday
1,200242110,GENERAL PATHOLOGY,2,1,Bachelor,1,Lecture,3,4,Pathology and Histology Department,Sunday
1,200242120,GENERAL PATHOLOGY LAB,1,1,Bachelor,2,Lab,1,4,Pathology and Histology Department,Monday
1,200242120,GENERAL PATHOLOGY LAB,1,1,Bachelor,2,Lab,2,4,Pathology and Histology Department,Tuesday
1,200242120,GENERAL PATHOLOGY LAB,1,1,Bachelor,2,Lab,3,4,Pathology and Histology Department,Wednesday
1,200242120,GENERAL PATHOLOGY LAB,1,1,Bachelor,2,Lab,4,4,Pathology and Histology Department,Thursday
1,200242120,GENERAL PATHOLOGY LAB,1,1,Bachelor,2,Lab,5,4,Pathology and Histology Department,Friday
1,200242120,GENERAL PATHOLOGY LAB,1,1,Bachelor,2,Lab,6,4,Pathology and Histology Department,Saturday
1,200243110,GENITOURINARY SYSTEM,6,1,Bachelor,1,Lecture,1,2,Medicine Department,Sunday
1,200243110,GENITOURINARY SYSTEM,6,1,Bachelor,1,Lecture,2,2,Medicine Department,Monday
1,200243110,GENITOURINARY SYSTEM,6,1,Bachelor,1,Lecture,3,2,Medicine Department,Tuesday
1,200243110,GENITOURINARY SYSTEM,6,1,Bachelor,1,Lecture,4,2,Medicine Department,Wednesday
1,200243110,GENITOURINARY SYSTEM,6,1,Bachelor,2,Lab,1,2,Medicine Department,Thursday
1,200243110,GENITOURINARY SYSTEM,6,1,Bachelor,2,Lab,2,2,Medicine Department,Friday
1,200243110,GENITOURINARY SYSTEM,6,1,Bachelor,2,Lab,3,2,Medicine Department,Saturday
1,200243110,GENITOURINARY SYSTEM,6,1,Bachelor,2,Lab,4,2,Medicine Department,Sunday
1,200243110,GENITOURINARY SYSTEM,6,1,Bachelor,2,Lab,5,2,Medicine Department,Monday
1,200243110,GENITOURINARY SYSTEM,6,1,Bachelor,2,Lab,6,2,Medicine Department,Tuesday
1,200243110,GENITOURINARY SYSTEM,6,1,Bachelor,2,Lab,7,2,Medicine Department,Wednesday
1,200243110,GENITOURINARY SYSTEM,6,1,Bachelor,2,Lab,8,2,Medicine Department,Thursday
1,200251210,GENERAL HUMAN PHYSIOLOGY,2,1,Bachelor,1,Lecture,1,7,Physiology Department,Friday
1,200251210,GENERAL HUMAN PHYSIOLOGY,2,1,Bachelor,1,Lecture,2,7,Physiology Department,Saturday
1,200251210,GENERAL HUMAN PHYSIOLOGY,2,1,Bachelor,1,Lecture,3,7,Physiology Department,Sunday
1,200252110,GENERAL PHARMACOLOGY,3,1,Bachelor,1,Lecture,1,9,Pharmacology Department,Monday
1,200252110,GENERAL PHARMACOLOGY,3,1,Bachelor,1,Lecture,2,9,Pharmacology Department,Tuesday
1,200252110,GENERAL PHARMACOLOGY,3,1,Bachelor,1,Lecture,3,9,Pharmacology Department,Wednesday
1,200253110,ENDOCRINE SYSTEM,3,1,Bachelor,1,Lecture,1,2,Medicine Department,Thursday
1,200253110,ENDOCRINE SYSTEM,3,1,Bachelor,1,Lecture,2,2,Medicine Department,Friday
1,200253110,ENDOCRINE SYSTEM,3,1,Bachelor,1,Lecture,3,2,Medicine Department,Saturday
1,200253110,ENDOCRINE SYSTEM,3,1,Bachelor,1,Lecture,4,2,Medicine Department,Sunday
1,200253110,ENDOCRINE SYSTEM,3,1,Bachelor,2,Lab,1,2,Medicine Department,Monday
1,200253110,ENDOCRINE SYSTEM,3,1,Bachelor,2,Lab,2,2,Medicine Department,Tuesday
1,200253110,ENDOCRINE SYSTEM,3,1,Bachelor,2,Lab,3,2,Medicine Department,Wednesday
1,200253110,ENDOCRINE SYSTEM,3,1,Bachelor,2,Lab,4,2,Medicine Department,Thursday
1,200253110,ENDOCRINE SYSTEM,3,1,Bachelor,2,Lab,5,2,Medicine Department,Friday
1,200253110,ENDOCRINE SYSTEM,3,1,Bachelor,2,Lab,6,2,Medicine Department,Saturday
1,200253110,ENDOCRINE SYSTEM,3,1,Bachelor,2,Lab,7,2,Medicine Department,Sunday
1,200253110,ENDOCRINE SYSTEM,3,1,Bachelor,2,Lab,8,2,Medicine Department,Monday
1,200312110,BIOCHEMISTRY I,3,1,Bachelor,1,Lecture,1,6,Biochemistry Department,Tuesday
1,200312110,BIOCHEMISTRY I,3,1,Bachelor,1,Lecture,4,6,Biochemistry Department,Wednesday
1,200312110,BIOCHEMISTRY I,3,1,Bachelor,1,Lecture,6,6,Biochemistry Department,Thursday
1,200312110,BIOCHEMISTRY I,3,1,Bachelor,1,Lecture,7,6,Biochemistry Department,Friday
1,200312120,BIOCHEMISTRY I LAB,1,1,Bachelor,2,Lab,1,6,Biochemistry Department,Saturday
1,200312120,BIOCHEMISTRY I LAB,1,1,Bachelor,2,Lab,3,6,Biochemistry Department,Sunday
1,200312120,BIOCHEMISTRY I LAB,1,1,Bachelor,2,Lab,4,6,Biochemistry Department,Monday
1,200312120,BIOCHEMISTRY I LAB,1,1,Bachelor,2,Lab,5,6,Biochemistry Department,Tuesday
1,200312120,BIOCHEMISTRY I LAB,1,1,Bachelor,2,Lab,6,6,Biochemistry Department,Wednesday
1,200312120,BIOCHEMISTRY I LAB,1,1,Bachelor,2,Lab,7,6,Biochemistry Department,Thursday
1,200312120,BIOCHEMISTRY I LAB,1,1,Bachelor,2,Lab,8,6,Biochemistry Department,Friday
1,200312120,BIOCHEMISTRY I LAB,1,1,Bachelor,2,Lab,9,6,Biochemistry Department,Saturday
1,200312120,BIOCHEMISTRY I LAB,1,1,Bachelor,2,Lab,10,6,Biochemistry Department,Sunday
1,200312120,BIOCHEMISTRY I LAB,1,1,Bachelor,2,Lab,11,6,Biochemistry Department,Monday
1,200312120,BIOCHEMISTRY I LAB,1,1,Bachelor,2,Lab,12,6,Biochemistry Department,Tuesday
1,200312210,MICROBIOLOGY AND IMMUNOLOGY,3,1,Bachelor,1,Lecture,1,5,Microbiology Department,Wednesday
1,200312210,MICROBIOLOGY AND IMMUNOLOGY,3,1,Bachelor,1,Lecture,2,5,Microbiology Department,Thursday
1,200312210,MICROBIOLOGY AND IMMUNOLOGY,3,1,Bachelor,1,Lecture,3,5,Microbiology Department,Friday
1,200312210,MICROBIOLOGY AND IMMUNOLOGY,3,1,Bachelor,1,Lecture,4,5,Microbiology Department,Saturday
1,200312220,MICROBIOLOGY AND IMMUNOLOGY LAB,1,1,Bachelor,2,Lab,2,5,Microbiology Department,Sunday
1,200312220,MICROBIOLOGY AND IMMUNOLOGY LAB,1,1,Bachelor,2,Lab,3,5,Microbiology Department,Monday
1,200312220,MICROBIOLOGY AND IMMUNOLOGY LAB,1,1,Bachelor,2,Lab,4,5,Microbiology Department,Tuesday
1,200312220,MICROBIOLOGY AND IMMUNOLOGY LAB,1,1,Bachelor,2,Lab,5,5,Microbiology Department,Wednesday
1,200312220,MICROBIOLOGY AND IMMUNOLOGY LAB,1,1,Bachelor,2,Lab,6,5,Microbiology Department,Thursday
1,200312220,MICROBIOLOGY AND IMMUNOLOGY LAB,1,1,Bachelor,2,Lab,7,5,Microbiology Department,Friday
1,200312220,MICROBIOLOGY AND IMMUNOLOGY LAB,1,1,Bachelor,2,Lab,8,5,Microbiology Department,Saturday
1,200312220,MICROBIOLOGY AND IMMUNOLOGY LAB,1,1,Bachelor,2,Lab,9,5,Microbiology Department,Sunday
1,200312220,MICROBIOLOGY AND IMMUNOLOGY LAB,1,1,Bachelor,2,Lab,10,5,Microbiology Department,Monday
1,200312220,MICROBIOLOGY AND IMMUNOLOGY LAB,1,1,Bachelor,2,Lab,11,5,Microbiology Department,Tuesday
1,200312220,MICROBIOLOGY AND IMMUNOLOGY LAB,1,1,Bachelor,2,Lab,12,5,Microbiology Department,Wednesday
1,201213110,EVIDENCE BASED MEDICINE,3,1,Bachelor,1,Lecture,1,8,Anatomy Department,Thursday
1,201213110,EVIDENCE BASED MEDICINE,3,1,Bachelor,1,Lecture,2,8,Anatomy Department,Friday
1,201213110,EVIDENCE BASED MEDICINE,3,1,Bachelor,1,Lecture,3,8,Anatomy Department,Saturday
1,201213110,EVIDENCE BASED MEDICINE,3,1,Bachelor,1,Lecture,4,8,Anatomy Department,Sunday
1,201214110,INTRODUCTION TO CLINICAL MEDICINE,8,1,Bachelor,1,Lecture,1,2,Medicine Department,Monday
1,201214110,INTRODUCTION TO CLINICAL MEDICINE,8,1,Bachelor,1,Lecture,2,2,Medicine Department,Tuesday
1,201214120,INTERNAL MEDICINE I,10,1,Bachelor,1,Lecture,1,2,Medicine Department,Wednesday
1,201214120,INTERNAL MEDICINE I,10,1,Bachelor,1,Lecture,2,2,Medicine Department,Thursday
1,201224110,MEDICAL IMAGING,3,1,Bachelor,1,Lecture,1,2,Medicine Department,Friday
1,201224110,MEDICAL IMAGING,3,1,Bachelor,1,Lecture,2,2,Medicine Department,Saturday
1,210312050,INTRODUCTION TO DIGITAL MARKETING,3,1,Bachelor,1,Lecture,2,1,Business Department,Sunday
1,210313100,SOCIAL MEDIA MARKETING,3,1,Bachelor,1,Lecture,1,1,Business Department,Monday
1,210313400,INTEGRATED MARKETING COMMUNICATIONS,3,1,Bachelor,1,Lecture,1,1,Business Department,Tuesday
1,220111050,INTRODUCTION TO MASS SELF-COMMUNICATION,3,1,Bachelor,1,Lecture,1,1,Digital Media Department,Wednesday
1,220211050,INTRODUCTION TO PUBLIC RELATIONS,3,1,Bachelor,1,Lecture,1,2,Public Relations Department,Thursday
1,220212251,WRITING SKILLS FOR PUBLIC RELATIONS,3,1,Bachelor,1,Lecture,1,2,Public Relations Department,Friday
1,220212260,MEDIA IN ENGLISH LANGUAGE,3,1,Bachelor,1,Lecture,2,2,Public Relations Department,Saturday
1,220212300,JOURNALISM EDITORIAL CODE OF ETHICS AND POLICIES,3,1,Bachelor,1,Lecture,1,2,Public Relations Department,Sunday
1,220212350,MANAGEMENT OF MEDIA ORGANIZATIONS,3,1,Bachelor,1,Lecture,1,2,Public Relations Department,Monday
1,220312051,APPLIED STATISTICS AND DATA ANALYSIS,3,1,Bachelor,1,Lecture,1,3,Communication and Social Media Department,Tuesday
1,220312051,APPLIED STATISTICS AND DATA ANALYSIS,3,1,Bachelor,2,Lab,1,3,Communication and Social Media Department,Wednesday
1,230111050,ENGINEERING WORKSHOP I,1,1,Bachelor,2,Lab,2,1,Electrical Engineering Department,Thursday
1,230111050,ENGINEERING WORKSHOP I,1,1,Bachelor,2,Lab,3,1,Electrical Engineering Department,Friday
1,230111050,ENGINEERING WORKSHOP I,1,1,Bachelor,2,Lab,5,1,Electrical Engineering Department,Saturday
1,230111050,ENGINEERING WORKSHOP I,1,1,Bachelor,2,Lab,7,1,Electrical Engineering Department,Sunday
1,230111050,ENGINEERING WORKSHOP I,1,1,Bachelor,2,Lab,8,1,Electrical Engineering Department,Monday
1,230111050,ENGINEERING WORKSHOP I,1,1,Bachelor,2,Lab,9,1,Electrical Engineering Department,Tuesday
1,230111050,ENGINEERING WORKSHOP I,1,1,Bachelor,2,Lab,10,1,Electrical Engineering Department,Wednesday
1,230112050,ENGINEERING WORKSHOP II,1,1,Bachelor,2,Lab,2,1,Electrical Engineering Department,Thursday
1,230112050,ENGINEERING WORKSHOP II,1,1,Bachelor,2,Lab,3,1,Electrical Engineering Department,Friday
1,230112050,ENGINEERING WORKSHOP II,1,1,Bachelor,2,Lab,5,1,Electrical Engineering Department,Saturday
1,230112050,ENGINEERING WORKSHOP II,1,1,Bachelor,2,Lab,6,1,Electrical Engineering Department,Sunday
1,230112050,ENGINEERING WORKSHOP II,1,1,Bachelor,2,Lab,8,1,Electrical Engineering Department,Monday
1,230112100,FUNDAMENTALS OF ELECTRICITY and ELECTRONICS,2,1,Bachelor,1,Lecture,2,1,Electrical Engineering Department,Tuesday
1,230112100,FUNDAMENTALS OF ELECTRICITY and ELECTRONICS,2,1,Bachelor,1,Lecture,3,1,Electrical Engineering Department,Wednesday
1,230112120,ELECTRICAL CIRCUITS I,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,Thursday
1,230112120,ELECTRICAL CIRCUITS I,3,1,Bachelor,1,Lecture,2,1,Electrical Engineering Department,Friday
1,230112120,ELECTRICAL CIRCUITS I,3,1,Bachelor,1,Lecture,3,1,Electrical Engineering Department,Saturday
1,230112120,ELECTRICAL CIRCUITS I,3,1,Bachelor,1,Lecture,4,1,Electrical Engineering Department,Sunday
1,230112210,ELECTRICAL CIRCUITS II,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,Monday
1,230112210,ELECTRICAL CIRCUITS II,3,1,Bachelor,1,Lecture,2,1,Electrical Engineering Department,Tuesday
1,230112240,SIGNALS AND SYSTEMS,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,Wednesday
1,230112240,SIGNALS AND SYSTEMS,3,1,Bachelor,1,Lecture,4,1,Electrical Engineering Department,Thursday
1,230112250,ELECTROMAGNETIC THEORY I,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,Friday
1,230112270,INTRODUCTION TO MATLAB LAB,1,1,Bachelor,2,Lab,2,1,Electrical Engineering Department,Saturday
1,230113110,ELECTRONICS I,3,1,Bachelor,1,Lecture,2,1,Electrical Engineering Department,Sunday
1,230113110,ELECTRONICS I,3,1,Bachelor,1,Lecture,4,1,Electrical Engineering Department,Monday
1,230113110,ELECTRONICS I,3,1,Bachelor,1,Lecture,5,1,Electrical Engineering Department,Tuesday
1,230113120,ELECTRICAL CIRCUITS LAB,1,1,Bachelor,2,Lab,1,1,Electrical Engineering Department,Wednesday
1,230113120,ELECTRICAL CIRCUITS LAB,1,1,Bachelor,2,Lab,2,1,Electrical Engineering Department,Thursday
1,230113120,ELECTRICAL CIRCUITS LAB,1,1,Bachelor,2,Lab,3,1,Electrical Engineering Department,Friday
1,230113120,ELECTRICAL CIRCUITS LAB,1,1,Bachelor,2,Lab,4,1,Electrical Engineering Department,Saturday
1,230113120,ELECTRICAL CIRCUITS LAB,1,1,Bachelor,2,Lab,5,1,Electrical Engineering Department,Sunday
1,230113130,ELECTRICAL INSTALLATIONS AND SAFETY,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,Monday
1,230113140,PROBABILITY AND RANDOM VARIABLES,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,Tuesday
1,230113140,PROBABILITY AND RANDOM VARIABLES,3,1,Bachelor,1,Lecture,2,1,Electrical Engineering Department,Wednesday
1,230113220,ELECTRONICS LAB,1,1,Bachelor,2,Lab,1,1,Electrical Engineering Department,Thursday
1,230113220,ELECTRONICS LAB,1,1,Bachelor,2,Lab,3,1,Electrical Engineering Department,Friday
1,230113250,ELECTRONICS II,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,Saturday
1,230113440,MATERIAL SCIENCE AND ENGINEERING,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,Sunday
1,230114110,POWER SYSTEMS I,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,Monday
1,230114110,POWER SYSTEMS I,3,1,Bachelor,1,Lecture,2,1,Electrical Engineering Department,Tuesday
1,230114120,RENEWABLE ENERGY SYSTEMS I,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,Wednesday
1,230114130,POWER ELECTRONICS,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,Thursday
1,230114130,POWER ELECTRONICS,3,1,Bachelor,1,Lecture,2,1,Electrical Engineering Department,Friday
1,230114140,ELECTRICAL MACHINES II,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,Saturday
1,230114140,ELECTRICAL MACHINES II,3,1,Bachelor,1,Lecture,2,1,Electrical Engineering Department,Sunday
1,230114150,CONTROL SYSTEMS LAB,1,1,Bachelor,2,Lab,1,1,Electrical Engineering Department,Monday
1,230114150,CONTROL SYSTEMS LAB,1,1,Bachelor,2,Lab,2,1,Electrical Engineering Department,Tuesday
1,230114150,CONTROL SYSTEMS LAB,1,1,Bachelor,2,Lab,3,1,Electrical Engineering Department,Wednesday
1,230114170,PRINCIPLES OF TELECOMUNIACTION,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,Thursday
1,230114230,ELECTRICAL MACHINES LAB,1,1,Bachelor,2,Lab,1,1,Electrical Engineering Department,Friday
1,230114260,PRINCIPLES OF TELECOMUNIACTION LAB,1,1,Bachelor,2,Lab,1,1,Electrical Engineering Department,Saturday
1,230114310,INTERNSHIP,6,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,Sunday
1,230114310,INTERNSHIP,6,1,Bachelor,1,Lecture,2,1,Electrical Engineering Department,Monday
